,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
52,aarstands,N,9,"['a', '##ars', '##ta', '##n', '##d', '##s']",5,0.33
53,aartol,N,6,"['a', '##art', '##ol']",2,0.5
54,aarwel,N,6,"['a', '##ar', '##we', '##l']",3,0.33
55,aarwouw,N,7,"['a', '##ar', '##wo', '##uw']",3,0.43
56,aat,N,3,"['a', '##at']",1,0.33
57,aatslas,N,7,"['a', '##ats', '##las']",2,0.57
58,ab,N,2,['ab'],0,0.5
59,abant,N,5,"['ab', '##ant']",1,0.6
60,abbes,N,5,"['ab', '##be', '##s']",2,0.4
61,abdent,N,6,"['ab', '##den', '##t']",2,0.5
62,abert,N,5,"['ab', '##ert']",1,0.6
63,abras,N,5,"['ab', '##ras']",1,0.6
64,abree,N,5,"['ab', '##ree']",1,0.6
65,absald,N,6,"['abs', '##ald']",1,0.67
66,absept,N,6,"['abs', '##ept']",1,0.67
67,abstrelt,N,8,"['abs', '##tre', '##l', '##t']",3,0.5
68,abte,N,4,"['ab', '##te']",1,0.5
69,achterds,N,8,"['achter', '##d', '##s']",2,0.62
70,achtjaan,N,8,"['ach', '##t', '##ja', '##an']",3,0.5
71,achts,N,5,"['ach', '##ts']",1,0.6
72,acool,N,5,"['ac', '##ool']",1,0.6
73,acteept,N,7,"['act', '##e', '##ept']",2,0.57
74,aden,N,4,"['ad', '##en']",1,0.5
75,adgent,N,6,"['ad', '##gent']",1,0.67
76,adhees,N,6,"['ad', '##he', '##es']",2,0.5
77,adim,N,4,"['ad', '##im']",1,0.5
78,adit,N,4,"['ad', '##it']",1,0.5
79,adooi,N,5,"['ad', '##o', '##oi']",2,0.4
80,adrak,N,5,"['ad', '##ra', '##k']",2,0.4
81,adries,N,6,"['ad', '##ri', '##es']",2,0.5
82,aduus,N,5,"['ad', '##u', '##us']",2,0.4
83,adwel,N,5,"['ad', '##we', '##l']",2,0.4
84,adzie,N,5,"['ad', '##z', '##ie']",2,0.4
85,aeik,N,4,"['a', '##e', '##ik']",2,0.25
86,afbinst,N,7,"['af', '##b', '##ins', '##t']",3,0.43
87,afbrenk,N,7,"['af', '##bre', '##n', '##k']",3,0.43
88,afdrijk,N,7,"['af', '##d', '##rijk']",2,0.57
89,afdrook,N,7,"['af', '##d', '##ro', '##ok']",3,0.43
90,afes,N,4,"['af', '##es']",1,0.5
91,afgas,N,5,"['af', '##ga', '##s']",2,0.4
92,afhoen,N,6,"['af', '##ho', '##en']",2,0.5
93,afhoer,N,6,"['af', '##ho', '##er']",2,0.5
94,afmoer,N,6,"['af', '##mo', '##er']",2,0.5
95,afmorst,N,7,"['af', '##mo', '##r', '##st']",3,0.43
96,afschef,N,7,"['af', '##sch', '##ef']",2,0.57
97,aftacht,N,7,"['af', '##ta', '##cht']",2,0.57
98,aftad,N,5,"['af', '##ta', '##d']",2,0.4
99,aftijn,N,6,"['af', '##t', '##ijn']",2,0.5
100,afuun,N,5,"['af', '##u', '##un']",2,0.4
101,afwers,N,6,"['af', '##wer', '##s']",2,0.5
102,ag,N,2,['ag'],0,0.5
103,aghu,N,4,"['ag', '##h', '##u']",2,0.25
104,aghu's,N,6,"['ag', '##h', '##u', ""'"", 's']",4,0.17
105,agi,N,3,"['ag', '##i']",1,0.33
106,ahs,N,3,"['ah', '##s']",1,0.33
107,aillan,N,6,"['ai', '##l', '##la', '##n']",3,0.33
108,ain,N,3,"['ai', '##n']",1,0.33
109,ak,N,2,"['a', '##k']",1,0.0
110,ake,N,3,"['a', '##ke']",1,0.33
111,akhums,N,6,"['a', '##k', '##h', '##um', '##s']",4,0.17
112,akind,N,5,"['a', '##k', '##ind']",2,0.4
113,akkeeld,N,7,"['a', '##k', '##ke', '##eld']",3,0.43
114,akkent,N,6,"['a', '##kken', '##t']",2,0.5
115,akloop,N,6,"['a', '##k', '##lo', '##op']",3,0.33
116,akse,N,4,"['a', '##ks', '##e']",2,0.25
117,akter,N,5,"['a', '##kt', '##er']",2,0.4
118,akwal,N,5,"['a', '##k', '##w', '##al']",3,0.2
119,alars,N,5,"['al', '##ars']",1,0.6
120,albecht,N,7,"['al', '##be', '##cht']",2,0.57
121,alde,N,4,"['al', '##de']",1,0.5
122,aldenkt,N,7,"['al', '##den', '##kt']",2,0.57
123,alders,N,6,"['al', '##der', '##s']",2,0.5
124,aldes,N,5,"['al', '##des']",1,0.6
125,aleem,N,5,"['al', '##e', '##em']",2,0.4
126,alerf,N,5,"['al', '##er', '##f']",2,0.4
127,alfaar,N,6,"['al', '##f', '##aar']",2,0.5
128,alfjaar,N,7,"['al', '##f', '##ja', '##ar']",3,0.43
129,algang,N,6,"['alg', '##ang']",1,0.67
130,algel,N,5,"['alg', '##el']",1,0.6
131,algoei,N,6,"['algo', '##e', '##i']",2,0.5
132,alhom,N,5,"['al', '##ho', '##m']",2,0.4
133,almeid,N,6,"['alm', '##e', '##id']",2,0.5
134,almes,N,5,"['alm', '##es']",1,0.6
135,alteems,N,7,"['alt', '##e', '##ems']",2,0.57
136,altisch,N,7,"['alt', '##isch']",1,0.71
137,alvang,N,6,"['al', '##van', '##g']",2,0.5
138,alve,N,4,"['al', '##ve']",1,0.5
139,alvier,N,6,"['al', '##vier']",1,0.67
140,ambtaan,N,7,"['amb', '##ta', '##an']",2,0.57
141,ame,N,3,"['am', '##e']",1,0.33
142,amfer,N,5,"['am', '##fer']",1,0.6
143,amliep,N,6,"['am', '##lie', '##p']",2,0.5
144,amme,N,4,"['am', '##me']",1,0.5
145,ammer,N,5,"['am', '##mer']",1,0.6
146,amnaan,N,6,"['am', '##na', '##an']",2,0.5
147,amoen,N,5,"['am', '##oe', '##n']",2,0.4
148,ampkrag,N,7,"['am', '##p', '##kra', '##g']",3,0.43
149,ampkrig,N,7,"['am', '##p', '##k', '##ri', '##g']",4,0.29
150,amplaas,N,7,"['am', '##pl', '##a', '##as']",3,0.43
151,ampland,N,7,"['am', '##pl', '##and']",2,0.57
152,amret,N,5,"['am', '##ret']",1,0.6
153,ams,N,3,"['am', '##s']",1,0.33
154,amschaak,N,8,"['am', '##sch', '##a', '##ak']",3,0.5
155,amslaan,N,7,"['am', '##s', '##la', '##an']",3,0.43
156,amstuk,N,6,"['am', '##st', '##uk']",2,0.5
157,amtrand,N,7,"['am', '##tra', '##n', '##d']",3,0.43
158,amvocht,N,7,"['am', '##vo', '##cht']",2,0.57
159,anam,N,4,"['an', '##am']",1,0.5
160,anda,N,4,"['and', '##a']",1,0.5
161,andang,N,6,"['and', '##ang']",1,0.67
162,andicht,N,7,"['and', '##icht']",1,0.71
163,andooi,N,6,"['and', '##o', '##oi']",2,0.5
164,andos,N,5,"['and', '##os']",1,0.6
165,anen,N,4,"['an', '##en']",1,0.5
166,anghoord,N,8,"['an', '##g', '##ho', '##ord']",3,0.5
167,anghoordt,N,9,"['an', '##g', '##ho', '##ord', '##t']",4,0.44
168,angrans,N,7,"['an', '##gr', '##ans']",2,0.57
169,angstzwaam,N,10,"['an', '##g', '##st', '##z', '##w', '##a', '##am']",6,0.3
170,angszee,N,7,"['an', '##g', '##s', '##ze', '##e']",4,0.29
171,angt,N,4,"['an', '##gt']",1,0.5
172,annast,N,6,"['ann', '##ast']",1,0.67
173,annue,N,5,"['ann', '##ue']",1,0.6
174,anpo,N,4,"['an', '##po']",1,0.5
175,anre,N,4,"['an', '##re']",1,0.5
176,anren,N,5,"['an', '##ren']",1,0.6
177,ansels,N,6,"['ans', '##els']",1,0.67
178,antrog,N,6,"['ant', '##ro', '##g']",2,0.5
179,antsteel,N,8,"['ant', '##ste', '##el']",2,0.62
180,anveen,N,6,"['an', '##ve', '##en']",2,0.5
181,anver,N,5,"['an', '##ver']",1,0.6
182,anwaar,N,6,"['an', '##w', '##aar']",2,0.5
183,anwin,N,5,"['an', '##w', '##in']",2,0.4
184,anzecht,N,7,"['an', '##ze', '##cht']",2,0.57
185,anzert,N,6,"['an', '##ze', '##r', '##t']",3,0.33
186,anzucht,N,7,"['an', '##z', '##uch', '##t']",3,0.43
187,ap,N,2,['ap'],0,0.5
188,apaan,N,5,"['ap', '##aan']",1,0.6
189,apel,N,4,"['ap', '##el']",1,0.5
190,apers,N,5,"['ap', '##ers']",1,0.6
191,apgels,N,6,"['ap', '##gel', '##s']",2,0.5
192,apneet,N,6,"['ap', '##ne', '##et']",2,0.5
193,apos,N,4,"['ap', '##os']",1,0.5
194,appen,N,5,"['app', '##en']",1,0.6
195,appes,N,5,"['app', '##es']",1,0.6
196,appis,N,5,"['app', '##is']",1,0.6
197,aps,N,3,"['ap', '##s']",1,0.33
198,apteer,N,6,"['ap', '##te', '##er']",2,0.5
199,aptiem,N,6,"['ap', '##t', '##ie', '##m']",3,0.33
200,ard,N,3,"['ar', '##d']",1,0.33
201,ardaak,N,6,"['ar', '##da', '##ak']",2,0.5
202,arder,N,5,"['ar', '##der']",1,0.6
203,ardeur,N,6,"['ar', '##de', '##ur']",2,0.5
204,ardog,N,5,"['ar', '##do', '##g']",2,0.4
205,arf,N,3,"['ar', '##f']",1,0.33
206,arkee,N,5,"['ar', '##ke', '##e']",2,0.4
207,arkweef,N,7,"['ar', '##k', '##we', '##ef']",3,0.43
208,armers,N,6,"['arm', '##ers']",1,0.67
209,arnast,N,6,"['ar', '##na', '##st']",2,0.5
210,arnient,N,7,"['ar', '##n', '##ient']",2,0.57
211,arrijd,N,6,"['arr', '##ijd']",1,0.67
212,arschrift,N,9,"['ar', '##sch', '##ri', '##ft']",3,0.56
213,arschrikt,N,9,"['ar', '##sch', '##ri', '##kt']",3,0.56
214,arsel,N,5,"['ar', '##se', '##l']",2,0.4
215,arsels,N,6,"['ar', '##se', '##l', '##s']",3,0.33
216,arsen,N,5,"['ar', '##sen']",1,0.6
217,arslag,N,6,"['ar', '##s', '##lag']",2,0.5
218,artij,N,5,"['art', '##ij']",1,0.6
219,artocht,N,7,"['art', '##oc', '##ht']",2,0.57
220,arvaar,N,6,"['ar', '##va', '##ar']",2,0.5
221,arweg,N,5,"['ar', '##weg']",1,0.6
222,arwies,N,6,"['ar', '##w', '##ies']",2,0.5
223,arza,N,4,"['ar', '##za']",1,0.5
224,arzie,N,5,"['ar', '##z', '##ie']",2,0.4
225,asca's,N,6,"['as', '##ca', ""'"", 's']",3,0.33
226,asen,N,4,"['as', '##en']",1,0.5
227,asfonk,N,6,"['as', '##f', '##on', '##k']",3,0.33
228,asgaan,N,6,"['as', '##ga', '##an']",2,0.5
229,asgroef,N,7,"['as', '##gr', '##oe', '##f']",3,0.43
230,asha,N,4,"['as', '##ha']",1,0.5
231,ashaar,N,6,"['as', '##ha', '##ar']",2,0.5
232,asho,N,4,"['as', '##ho']",1,0.5
233,askad,N,5,"['as', '##ka', '##d']",2,0.4
234,asker,N,5,"['as', '##ker']",1,0.6
235,askers,N,6,"['as', '##ker', '##s']",2,0.5
236,asleer,N,6,"['as', '##le', '##er']",2,0.5
237,asmars,N,6,"['as', '##mar', '##s']",2,0.5
238,asnact,N,6,"['as', '##na', '##ct']",2,0.5
239,asser,N,5,"['ass', '##er']",1,0.6
240,assiek,N,6,"['ass', '##iek']",1,0.67
241,asstel,N,6,"['ass', '##te', '##l']",2,0.5
242,astee,N,5,"['as', '##te', '##e']",2,0.4
243,asts,N,4,"['as', '##ts']",1,0.5
244,asuun,N,5,"['as', '##u', '##un']",2,0.4
245,ate,N,3,"['at', '##e']",1,0.33
246,atel,N,4,"['at', '##el']",1,0.5
247,atens,N,5,"['at', '##ens']",1,0.6
248,atert,N,5,"['at', '##ert']",1,0.6
249,atgal,N,5,"['at', '##ga', '##l']",2,0.4
250,aths,N,4,"['at', '##h', '##s']",2,0.25
251,atkang,N,6,"['at', '##ka', '##n', '##g']",3,0.33
252,atrim,N,5,"['at', '##rim']",1,0.6
253,atroer,N,6,"['at', '##ro', '##er']",2,0.5
254,atroop,N,6,"['at', '##ro', '##op']",2,0.5
255,ats,N,3,"['at', '##s']",1,0.33
256,atslond,N,7,"['at', '##s', '##lo', '##n', '##d']",4,0.29
257,atter,N,5,"['atte', '##r']",1,0.6
258,atzas,N,5,"['at', '##za', '##s']",2,0.4
259,aulaars,N,7,"['au', '##la', '##ars']",2,0.57
260,auleer,N,6,"['au', '##le', '##er']",2,0.5
261,aupurg,N,6,"['au', '##p', '##urg']",2,0.5
262,aurast,N,6,"['aura', '##st']",1,0.67
263,avels,N,5,"['av', '##els']",1,0.6
264,aven,N,4,"['av', '##en']",1,0.5
265,averst,N,6,"['av', '##ers', '##t']",2,0.5
266,avinst,N,6,"['av', '##ins', '##t']",2,0.5
267,ax,N,2,"['a', '##x']",1,0.0
268,azems,N,5,"['a', '##ze', '##m', '##s']",3,0.2
269,azzes,N,5,"['a', '##z', '##ze', '##s']",3,0.2
270,ba's,N,4,"['b', '##a', ""'"", 's']",3,0.0
271,baadgaard,N,9,"['b', '##a', '##ad', '##ga', '##ard']",4,0.44
272,baadstronk,N,10,"['b', '##a', '##ad', '##str', '##on', '##k']",5,0.4
273,baadwerk,N,8,"['b', '##a', '##ad', '##werk']",3,0.5
274,baaf,N,4,"['b', '##a', '##af']",2,0.25
275,baag,N,4,"['b', '##a', '##ag']",2,0.25
276,baagt,N,5,"['b', '##a', '##ag', '##t']",3,0.2
277,baaiend,N,7,"['b', '##a', '##ai', '##end']",3,0.43
278,baakschap,N,9,"['b', '##a', '##ak', '##sch', '##ap']",4,0.44
279,baam,N,4,"['b', '##a', '##am']",2,0.25
280,baamde,N,6,"['b', '##a', '##am', '##de']",3,0.33
281,baamgriep,N,9,"['b', '##a', '##am', '##gr', '##ie', '##p']",5,0.33
282,baap,N,4,"['b', '##a', '##ap']",2,0.25
283,baarsen,N,7,"['b', '##aar', '##sen']",2,0.57
284,baarsten,N,8,"['b', '##aar', '##sten']",2,0.62
285,baartlui,N,8,"['b', '##aart', '##lu', '##i']",3,0.5
286,baastman,N,8,"['b', '##a', '##ast', '##man']",3,0.5
287,baatmerg,N,8,"['b', '##aat', '##mer', '##g']",3,0.5
288,bab,N,3,"['b', '##ab']",1,0.33
289,bacht,N,5,"['b', '##acht']",1,0.6
290,bachten,N,7,"['b', '##achten']",1,0.71
291,bachter,N,7,"['b', '##acht', '##er']",2,0.57
292,bachtjes,N,8,"['b', '##acht', '##jes']",2,0.62
293,bachtte,N,7,"['b', '##acht', '##te']",2,0.57
294,bachtten,N,8,"['b', '##acht', '##ten']",2,0.62
295,bactris,N,7,"['b', '##act', '##ris']",2,0.57
296,badgad,N,6,"['b', '##ad', '##ga', '##d']",3,0.33
297,badhots,N,7,"['b', '##ad', '##ho', '##ts']",3,0.43
298,badsen,N,6,"['b', '##ad', '##sen']",2,0.5
299,badses,N,6,"['b', '##ad', '##se', '##s']",3,0.33
300,badstaard,N,9,"['b', '##ad', '##st', '##aard']",3,0.56
301,badu,N,4,"['b', '##ad', '##u']",2,0.25
302,badwiep,N,7,"['b', '##ad', '##w', '##ie', '##p']",4,0.29
303,baf,N,3,"['b', '##af']",1,0.33
304,bafdoe,N,6,"['b', '##af', '##do', '##e']",3,0.33
305,bafel,N,5,"['b', '##af', '##el']",2,0.4
306,bafin,N,5,"['b', '##af', '##in']",2,0.4
307,bafjes,N,6,"['b', '##af', '##jes']",2,0.5
308,bafrand,N,7,"['b', '##af', '##ran', '##d']",3,0.43
309,baft,N,4,"['b', '##af', '##t']",2,0.25
310,bagden,N,6,"['b', '##ag', '##den']",2,0.5
311,bagen,N,5,"['b', '##agen']",1,0.6
312,bagjus,N,6,"['b', '##ag', '##j', '##us']",3,0.33
313,bai,N,3,"['b', '##ai']",1,0.33
314,baims,N,5,"['b', '##aim', '##s']",2,0.4
315,bair,N,4,"['b', '##air']",1,0.5
316,bakhoed,N,7,"['b', '##ak', '##ho', '##ed']",3,0.43
317,bakke,N,5,"['b', '##ak', '##ke']",2,0.4
318,bakmuits,N,8,"['b', '##ak', '##m', '##uit', '##s']",4,0.38
319,bakmuw,N,6,"['b', '##ak', '##m', '##uw']",3,0.33
320,bakstel,N,7,"['b', '##ak', '##ste', '##l']",3,0.43
321,bakstels,N,8,"['b', '##ak', '##ste', '##l', '##s']",4,0.38
322,bakwerk,N,7,"['b', '##ak', '##werk']",2,0.57
323,baldet,N,6,"['bal', '##de', '##t']",2,0.5
324,baldien,N,7,"['bal', '##d', '##ien']",2,0.57
325,baldin,N,6,"['bal', '##d', '##in']",2,0.5
326,balept,N,6,"['bal', '##ept']",1,0.67
327,balfuwt,N,7,"['bal', '##f', '##uw', '##t']",3,0.43
328,balgert,N,7,"['bal', '##ger', '##t']",2,0.57
329,balget,N,6,"['bal', '##get']",1,0.67
330,balig,N,5,"['bal', '##ig']",1,0.6
331,balik,N,5,"['bal', '##ik']",1,0.6
332,balin,N,5,"['bal', '##in']",1,0.6
333,balla,N,5,"['ball', '##a']",1,0.6
334,balle,N,5,"['ball', '##e']",1,0.6
335,ballpicks,N,9,"['ball', '##p', '##ick', '##s']",3,0.56
336,balme,N,5,"['bal', '##me']",1,0.6
337,balven,N,6,"['bal', '##ven']",1,0.67
338,bam,N,3,"['b', '##am']",1,0.33
339,bamaat,N,6,"['b', '##ama', '##at']",2,0.5
340,bamdees,N,7,"['b', '##am', '##de', '##es']",3,0.43
341,bamen,N,5,"['b', '##amen']",1,0.6
342,bamier,N,6,"['b', '##am', '##ier']",2,0.5
343,bammen,N,6,"['b', '##am', '##men']",2,0.5
344,bamp,N,4,"['b', '##amp']",1,0.5
345,bamser,N,6,"['b', '##ams', '##er']",2,0.5
346,bamweg,N,6,"['b', '##am', '##weg']",2,0.5
347,banbons,N,7,"['ban', '##bo', '##n', '##s']",3,0.43
348,bancon,N,6,"['ban', '##con']",1,0.67
349,bandins,N,7,"['band', '##ins']",1,0.71
350,baneer,N,6,"['ban', '##e', '##er']",2,0.5
351,banjaar,N,7,"['ban', '##ja', '##ar']",2,0.57
352,bankeert,N,8,"['ban', '##ke', '##ert']",2,0.62
353,bankhaaf,N,8,"['ban', '##k', '##ha', '##af']",3,0.5
354,bankrein,N,8,"['ban', '##k', '##re', '##in']",3,0.5
355,bannens,N,7,"['ban', '##nen', '##s']",2,0.57
356,bannons,N,7,"['ban', '##no', '##n', '##s']",3,0.43
357,banon,N,5,"['ban', '##on']",1,0.6
358,bans,N,4,"['ban', '##s']",1,0.5
359,banze,N,5,"['ban', '##ze']",1,0.6
360,bap,N,3,"['b', '##ap']",1,0.33
361,bapen,N,5,"['b', '##ape', '##n']",2,0.4
362,bapje,N,5,"['b', '##ap', '##je']",2,0.4
363,bapjes,N,6,"['b', '##ap', '##jes']",2,0.5
364,bappen,N,6,"['b', '##appen']",1,0.67
365,bapte,N,5,"['b', '##apt', '##e']",2,0.4
366,bardjas,N,7,"['bar', '##d', '##ja', '##s']",3,0.43
367,bargaart,N,8,"['bar', '##ga', '##art']",2,0.62
368,bargdall,N,8,"['bar', '##g', '##da', '##l', '##l']",4,0.38
369,barhoord,N,8,"['bar', '##ho', '##ord']",2,0.62
370,barin,N,5,"['bar', '##in']",1,0.6
371,barkje,N,6,"['bar', '##k', '##je']",2,0.5
372,barkjes,N,7,"['bar', '##k', '##jes']",2,0.57
373,barmde,N,6,"['bar', '##m', '##de']",2,0.5
374,barsen,N,6,"['bar', '##sen']",1,0.67
375,barte,N,5,"['bar', '##te']",1,0.6
376,barten,N,6,"['bar', '##ten']",1,0.67
377,bartjes,N,7,"['bar', '##t', '##jes']",2,0.57
378,barts,N,5,"['bar', '##ts']",1,0.6
379,bartte,N,6,"['bar', '##t', '##te']",2,0.5
380,bartten,N,7,"['bar', '##t', '##ten']",2,0.57
381,barzier,N,7,"['bar', '##z', '##ier']",2,0.57
382,basbaal,N,7,"['bas', '##ba', '##al']",2,0.57
383,baseft,N,6,"['base', '##ft']",1,0.67
384,basmes,N,6,"['bas', '##mes']",1,0.67
385,basoopt,N,7,"['bas', '##o', '##opt']",2,0.57
386,bassat,N,6,"['bas', '##s', '##at']",2,0.5
387,bastet,N,6,"['bas', '##te', '##t']",2,0.5
388,bastoorns,N,9,"['bas', '##to', '##orn', '##s']",3,0.56
389,bastoots,N,8,"['bas', '##to', '##ots']",2,0.62
390,batak,N,5,"['bat', '##ak']",1,0.6
391,batans,N,6,"['bat', '##ans']",1,0.67
392,bater,N,5,"['bat', '##er']",1,0.6
393,baters,N,6,"['bat', '##ers']",1,0.67
394,batgrond,N,8,"['bat', '##gr', '##ond']",2,0.62
395,batje,N,5,"['bat', '##je']",1,0.6
396,batpad,N,6,"['bat', '##p', '##ad']",2,0.5
397,baven,N,5,"['b', '##aven']",1,0.6
398,baver,N,5,"['b', '##ave', '##r']",2,0.4
399,baxen,N,5,"['b', '##ax', '##en']",2,0.4
400,bazeegd,N,7,"['b', '##az', '##e', '##egd']",3,0.43
401,beaart,N,6,"['be', '##aart']",1,0.67
402,beaasd,N,6,"['be', '##a', '##as', '##d']",3,0.33
403,beals,N,5,"['be', '##als']",1,0.6
404,bealy,N,5,"['be', '##al', '##y']",2,0.4
405,beb,N,3,"['be', '##b']",1,0.33
406,bebaaid,N,7,"['be', '##ba', '##ai', '##d']",3,0.43
407,bebaard,N,7,"['be', '##baar', '##d']",2,0.57
408,bebeelt,N,7,"['be', '##be', '##elt']",2,0.57
409,bebenkt,N,7,"['be', '##ben', '##kt']",2,0.57
410,bebest,N,6,"['be', '##be', '##st']",2,0.5
411,bebied,N,6,"['be', '##b', '##ied']",2,0.5
412,bebijk,N,6,"['be', '##bij', '##k']",2,0.5
413,beblier,N,7,"['be', '##bl', '##ier']",2,0.57
414,bebon,N,5,"['be', '##bo', '##n']",2,0.4
415,bebrenst,N,8,"['be', '##bre', '##n', '##st']",3,0.5
416,becht,N,5,"['bec', '##ht']",1,0.6
417,bechte,N,6,"['bec', '##ht', '##e']",2,0.5
418,bechter,N,7,"['bec', '##ht', '##er']",2,0.57
419,bechtste,N,8,"['bec', '##ht', '##ste']",2,0.62
420,becling,N,7,"['bec', '##ling']",1,0.71
421,becten,N,6,"['bec', '##ten']",1,0.67
422,bedaarn,N,7,"['bed', '##aar', '##n']",2,0.57
423,bedaft,N,6,"['bed', '##af', '##t']",2,0.5
424,bedams,N,6,"['bed', '##ams']",1,0.67
425,bedangt,N,7,"['bed', '##ang', '##t']",2,0.57
426,bedeefd,N,7,"['bed', '##e', '##ef', '##d']",3,0.43
427,bedinct,N,7,"['bed', '##inc', '##t']",2,0.57
428,bedit,N,5,"['bed', '##it']",1,0.6
429,bedkrui,N,7,"['bed', '##k', '##ru', '##i']",3,0.43
430,bedlijk,N,7,"['bed', '##lijk']",1,0.71
431,bedoept,N,7,"['bed', '##oe', '##pt']",2,0.57
432,bedoogt,N,7,"['bed', '##o', '##og', '##t']",3,0.43
433,bedraalt,N,8,"['bed', '##ra', '##alt']",2,0.62
434,bedraam,N,7,"['bed', '##ra', '##am']",2,0.57
435,bedraar,N,7,"['bed', '##ra', '##ar']",2,0.57
436,bedraast,N,8,"['bed', '##ra', '##ast']",2,0.62
437,bedraat,N,7,"['bed', '##ra', '##at']",2,0.57
438,bedram,N,6,"['bed', '##ram']",1,0.67
439,bedreedt,N,8,"['bed', '##ree', '##dt']",2,0.62
440,bedreesd,N,8,"['bed', '##ree', '##s', '##d']",3,0.5
441,bedreim,N,7,"['bed', '##re', '##im']",2,0.57
442,bedrekt,N,7,"['bed', '##re', '##kt']",2,0.57
443,bedrend,N,7,"['bed', '##ren', '##d']",2,0.57
444,bedriem,N,7,"['bed', '##ri', '##em']",2,0.57
445,bedriet,N,7,"['bed', '##ri', '##et']",2,0.57
446,bedrijdt,N,8,"['bedrij', '##dt']",1,0.75
447,bedrijns,N,8,"['bedrij', '##n', '##s']",2,0.62
448,bedro,N,5,"['bed', '##ro']",1,0.6
449,bedroed,N,7,"['bed', '##ro', '##ed']",2,0.57
450,bedroem,N,7,"['bed', '##ro', '##em']",2,0.57
451,bedroeps,N,8,"['bed', '##ro', '##ep', '##s']",3,0.5
452,bedroept,N,8,"['bed', '##ro', '##ept']",2,0.62
453,bedrok,N,6,"['bed', '##ro', '##k']",2,0.5
454,bedult,N,6,"['bed', '##ult']",1,0.67
455,bedwalt,N,7,"['bed', '##w', '##alt']",2,0.57
456,bee,N,3,"['be', '##e']",1,0.33
457,beed,N,4,"['be', '##ed']",1,0.5
